Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Ponyta #60,$1.19,$26.50,$123.65,https://storage.googleapis.com/images.pricecharting.com/4354ac4ad19b5005fb8dd65640228c21de677d4a6307f6299f426ba7fe6c6e68/60.jpg
Gastly #50,$1.05,$36.00,$169.42,https://storage.googleapis.com/images.pricecharting.com/8a316866559fd32647a2f7157d9abd71dbd5c415e674eb7de4fb2bed61ddb22d/60.jpg
Bulbasaur [Shadowless] #44,$8.61,$97.22,$616.04,https://storage.googleapis.com/images.pricecharting.com/6d8329dabdc143b8ea9149ecea05da914ce63d05db38f4c563474f02ccc584d9/60.jpg
Magneton [1st Edition] #9,$261.00,"$1,803.60","$10,647.50",https://storage.googleapis.com/images.pricecharting.com/4d5a7b84f4805866c3f406c6197f39c68bc9e88833f6b4c502bf6405fbb51e54/60.jpg
Ninetales [Black Flame] #12,$38.00,$450.00,,https://storage.googleapis.com/images.pricecharting.com/9295e357d131fa2a61aefd50a8ca9f432c3560878e666f32a47b421984552a7d/60.jpg
Arcanine [1st Edition] #23,$76.50,$435.36,"$2,124.81",https://storage.googleapis.com/images.pricecharting.com/794027e6dc7e6677c9b2a81b994cea9f62540bb29293ea9e9d247e0c660dfdd4/60.jpg
Chansey [Shadowless] #3,$36.00,$850.00,"$2,824.42",https://storage.googleapis.com/images.pricecharting.com/74d5ee8e52cf40e89fdf524505d545de25ac7b766a2a880901462f278e703385/60.jpg
Clefairy [1st Edition] #5,$223.61,"$2,383.31","$9,126.25",https://storage.googleapis.com/images.pricecharting.com/f534a660ab57c928a7a373b45ee38eae31748dc6c4001a117c6b20f64968cb81/60.jpg
Onix #56,$1.29,$31.58,$115.00,https://storage.googleapis.com/images.pricecharting.com/390b114e80dc7dedc061e6fd226f51f8f1332a6ec16e1a6a29ec5e0a8013c13e/60.jpg
Pikachu [1999-2000] #58,$6.68,$72.29,$349.99,https://storage.googleapis.com/images.pricecharting.com/fanjzm63oyk6dums/60.jpg
Electabuzz #20,$5.23,$38.98,$200.00,https://storage.googleapis.com/images.pricecharting.com/7ec0f0681dfc689a63b1cd5f21fa72fd7b2d4dbab05f13c69fde1a5510d64fbb/60.jpg
Dratini #26,$1.99,$39.18,$155.00,https://storage.googleapis.com/images.pricecharting.com/8d4ec40d7bb8063d39edfb803f731f1c3a39691b23e9ff8bcbc69ec39c3f870d/60.jpg
Beedrill #17,$2.94,$34.47,$121.31,https://storage.googleapis.com/images.pricecharting.com/efade3f4100c2a1bf6ec2f4e65d788f6361aae38cc5ffaaf3f51c9b420df95d1/60.jpg
Ivysaur [1st Edition] #30,$75.00,$318.39,"$2,300.00",https://storage.googleapis.com/images.pricecharting.com/af6b0a1eaf20153573667ef36a9479ccf9898df408b7bd8c981d5c9d0c0d91cb/60.jpg
Charmeleon [Shadowless] #24,$4.45,$59.43,$340.00,https://storage.googleapis.com/images.pricecharting.com/325d573e1c7d3188266399ec4c6ca4c95c2a829dfd2c174ae510156f8c30fc0d/60.jpg
Zapdos [Shadowless] #16,$63.68,$457.11,"$3,355.00",https://storage.googleapis.com/images.pricecharting.com/1d38c9ddbbb516c9d546afb39711a3458f375ccaa250cf6e7c76cfc388b3b9b4/60.jpg
Raichu [Shadowless] #14,$58.59,$737.07,"$3,095.64",https://storage.googleapis.com/images.pricecharting.com/cb8b872040b9e7d35a5703ae05b6c074779ba51fd8bbcc68e7c156bc4de8c84e/60.jpg
Magmar [1st Edition] #36,$23.25,$139.60,$921.25,https://storage.googleapis.com/images.pricecharting.com/06e205113a2763a88964736b1cfd41508d4319df21629ff31c0d4a861f6390cf/60.jpg
Wartortle [1st Edition] #42,$89.29,$520.54,"$4,750.00",https://storage.googleapis.com/images.pricecharting.com/0b74b000a78d80a2ecfc3ae5506feb05121af939868f3dc647d61d129097f5b3/60.jpg
Hitmonchan [Shadowless] #7,$20.37,$335.14,"$3,875.00",https://storage.googleapis.com/images.pricecharting.com/ce9fdddf2c6de0d8e167460c15f19eaa553b7169a2685e729a4d6710a7feafaf/60.jpg
Kadabra [1st Edition] #32,$40.00,$255.22,"$3,891.77",https://storage.googleapis.com/images.pricecharting.com/0e0560a0f6bff8f75331591ec0dde81eee035575c3dacdba903d9aa904c9436d/60.jpg
Dragonair [1st Edition] #18,$125.00,$586.02,"$5,500.00",https://storage.googleapis.com/images.pricecharting.com/924b30adb179420d119dea4e5285198fa3e892af339e72b500d39dced4bce05c/60.jpg
Abra [1st Edition] #43,$25.21,$123.21,$690.35,https://storage.googleapis.com/images.pricecharting.com/94b248a0bf13c2136c8b6c386bf3201676917316daadf5687452b324a4a654c6/60.jpg
Poliwhirl #38,$2.44,$38.38,$165.63,https://storage.googleapis.com/images.pricecharting.com/a246d3440a203bb48b941e8ba45c5b88be94eb43abfddac6107eb9c9bdf54235/60.jpg
Gastly [1st Edition] #50,$19.76,$129.62,$640.00,https://storage.googleapis.com/images.pricecharting.com/95ab478631dd657ae76568229e05742661489bcecf4d7064c68271b7ea300911/60.jpg
Bill #91,$1.20,$37.50,$84.81,https://storage.googleapis.com/images.pricecharting.com/823dd746a4fa296b027af5cbe1e7f9b95b7a95bf6b66469283bb52374c0e7d6f/60.jpg
Jynx #31,$2.07,$44.17,$141.94,https://storage.googleapis.com/images.pricecharting.com/a2ee03f37b347b4e7d20aa7ddc0f9a52a49a86a70939ce487015c22eb8adf543/60.jpg
Growlithe #28,$2.03,$29.76,$109.99,https://storage.googleapis.com/images.pricecharting.com/7a7aea91ae3d0b4e26df609edafdecbdfd0c9b845f32748fdc6c17c256db9158/60.jpg
Blastoise [1999-2000] #2,$88.42,"$1,002.83",,https://storage.googleapis.com/images.pricecharting.com/pk3q5kucdcezoiwf/60.jpg
Machop [Trainer Deck A] #52,$450.00,$245.00,,https://storage.googleapis.com/images.pricecharting.com/2af9cb9d221f3c077349bad6f0ebcba1ee68db136d0eaee4334839308b829349/60.jpg
Diglett #47,$1.56,$28.18,$83.74,https://storage.googleapis.com/images.pricecharting.com/rsr2uy4ahpn4mudt/60.jpg
Poliwag #59,$1.00,$30.93,$100.00,https://storage.googleapis.com/images.pricecharting.com/2d3ef89f29e3647aac7474be5ff5150cf0c5ca620b56b754a7799103fae8efaf/60.jpg
Onix [1st Edition] #56,$20.00,$104.05,$744.30,https://storage.googleapis.com/images.pricecharting.com/514c58e09f81e75525a2aa6411b86fb6f6c6663107fdd390cb828614a1acad5c/60.jpg
Ponyta [1st Edition] #60,$17.91,$62.75,$506.72,https://storage.googleapis.com/images.pricecharting.com/010ee2835c71d6d674b0e8063a90ed8e03cf204d9569f4bf841a991951841a33/60.jpg
Mewtwo [1999-2000] #10,$18.15,$378.22,"$3,798.50",https://storage.googleapis.com/images.pricecharting.com/e6257186a5566daa0fdd0b322ef4e9c688bd80fd43822c32d17b0947bbb14309/60.jpg
Machoke [1st Edition] #34,$39.41,$236.62,"$1,088.09",https://storage.googleapis.com/images.pricecharting.com/49c493640ab91876e3e297c910f7aba41bb5f9e3bd9c1ca4f4b61ff840705b72/60.jpg
Imposter Professor Oak #73,$4.99,$30.07,$299.50,https://storage.googleapis.com/images.pricecharting.com/70280d9dc2082a4f2e4595c5c769e2667cd7692a6fb704572558d620406719a8/60.jpg
Nidoking [Shadowless] #11,$53.70,$455.00,"$2,650.50",https://storage.googleapis.com/images.pricecharting.com/d323690a00fc8da443fb48d5cd563f6a1e6c3ed621924eed993cf4407337a295/60.jpg
Wartortle [Evolution Box Error] #42,$117.72,$727.50,,https://storage.googleapis.com/images.pricecharting.com/zzhe7dz2qctpz5zv/60.jpg
Electrode #21,$4.33,$32.75,$200.00,https://storage.googleapis.com/images.pricecharting.com/c54cbefe9c00f617cc319af6430f89c91ccd91d7edfb6a1c4020d6272256a3f7/60.jpg
Magmar #36,$2.00,$40.00,$150.00,https://storage.googleapis.com/images.pricecharting.com/466f84a0cd4d3e2ba0c58bb45d5c4db208d4f37348bcf18b72a23452a2306be6/60.jpg
Vulpix [1st Edition] #68,$22.86,$104.15,$639.48,https://storage.googleapis.com/images.pricecharting.com/3f86a748b881ee3a43391f2b0c0beff38b59c97fb30098cfcec97a7357b3b8d8/60.jpg
Starmie #64,$1.56,$33.95,$82.98,https://storage.googleapis.com/images.pricecharting.com/e0cafdde0cf43f10b7772acdf0738598689793fc3f4851c7e51e668fbfa4d25e/60.jpg
Professor Oak #88,$2.01,$54.58,$121.24,https://storage.googleapis.com/images.pricecharting.com/220d7308caba896eb64caf48291465528ebf4e4b570960ddf01c36a66b6bf0d3/60.jpg
Dratini [1st Edition] #26,$49.99,$199.00,"$2,697.48",https://storage.googleapis.com/images.pricecharting.com/5b5f1dc3bde4aecd9b3d1e02c34b981e6e7e3effc9a8fbdf2ff88c4d9fb75017/60.jpg
Drowzee #49,$0.99,$31.94,$100.35,https://storage.googleapis.com/images.pricecharting.com/e885dc8484aa87fa82986e9561e4f7b40e5c94f100634a073e1467886fe53f78/60.jpg
Blister Pack [1st Edition],"$10,359.31",,,https://storage.googleapis.com/images.pricecharting.com/2mzzfijhirfwfapc/60.jpg
Magnemite #53,$1.43,$31.50,$79.99,https://storage.googleapis.com/images.pricecharting.com/ba3362ae6e6da278cb26d1b21214ce3cc5110e6f0a7f9b82e54e2a585481ceb7/60.jpg
Double Colorless Energy #96,$4.42,$39.96,$571.40,https://storage.googleapis.com/images.pricecharting.com/c41681bc09cbbc4b1feb9d3b1e9fd51fde3ef43b1202c60642bd5e4917905358/60.jpg
Haunter [1st Edition] #29,$56.07,$242.51,"$1,612.50",https://storage.googleapis.com/images.pricecharting.com/145de2cd1472b5cc1808621c9b24bf1b3bb2c82df02a18b3d5719c9a3bdaefc9/60.jpg
Booster Pack [Shadowless],"$1,531.31","$1,369.30","$1,846.25",https://storage.googleapis.com/images.pricecharting.com/401fd35483a4354ada609a9f46726882cea1eb9f2eccbbf37fb8b74d38b7245e/60.jpg
Machop [1st Edition] #52,$17.99,$83.74,$491.50,https://storage.googleapis.com/images.pricecharting.com/10aaeaa1e1726cd3ef1e669f4418daf71b146b0d4a425cc188f000700b76d731/60.jpg
Poliwrath [Shadowless] #13,$40.69,$296.33,"$3,370.87",https://storage.googleapis.com/images.pricecharting.com/2788408bb5e9743165fee2c12c488a2e3c8245bf297a6344363329675ef58466/60.jpg
Staryu #65,$1.00,$24.14,$78.48,https://storage.googleapis.com/images.pricecharting.com/7ae68bc16b43ab9187a3a3364bd714951e7dc9121fb828335cc13f471139fb9e/60.jpg
Fire Energy #98,$0.85,$24.81,$68.74,https://storage.googleapis.com/images.pricecharting.com/53a9da7872865fc85930583cca6c29bb0d3be1dc6a288ecdd2fc1e6254fcb244/60.jpg
Koffing #51,$1.01,$37.50,$92.00,https://storage.googleapis.com/images.pricecharting.com/4674c4bd5bb613038b904c9f8d8494d5a2c96c158407117cc73da1d384c8ffa5/60.jpg
Clefairy [Shadowless] #5,$33.61,$388.89,"$5,468.22",https://storage.googleapis.com/images.pricecharting.com/7eee34634299fb9005a159567877a1efc5fc8c4008550bc3aa517095d6e48201/60.jpg
Poliwhirl [1st Edition] #38,$25.07,$124.57,$960.00,https://storage.googleapis.com/images.pricecharting.com/a262291c5dc2b92f4661f0bc22198b489668c27b9cd315bbc9b1b35495342f7d/60.jpg
Weedle #69,$1.60,$29.56,$87.25,https://storage.googleapis.com/images.pricecharting.com/087f915c86a4c5250f0d67d60893dcdfe6e67e72747e53db55445032d2f3853e/60.jpg
Dugtrio #19,$5.15,$34.81,$130.00,https://storage.googleapis.com/images.pricecharting.com/5a96e2fd169a44955e885eaadad4faa4d130ed6f9c5c57ee838b4bda792f2562/60.jpg
Nidoran #55,$1.82,$25.43,$83.00,https://storage.googleapis.com/images.pricecharting.com/7d5700285c5655e71b0c00d3b5921109131973fe07456f415e0753d28db4eb28/60.jpg
Rattata #61,$1.33,$24.50,$109.19,https://storage.googleapis.com/images.pricecharting.com/6fe8231bf42c3f2fe77f72963c94be46258afef7ae2e9709aaab6228de749e3a/60.jpg
Blastoise [Stage Error] #2,$152.50,$805.00,,https://storage.googleapis.com/images.pricecharting.com/6titcbqtltoghe5b/60.jpg
Pidgeotto #22,$7.42,$54.11,$189.17,https://storage.googleapis.com/images.pricecharting.com/f7072a74fadb261664ce884fb01b9f8aa44e1cb6c200e9b906673b487dac3c5c/60.jpg
