Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Kingdra [Reverse Holo] #19,$34.94,$89.00,$522.50,https://storage.googleapis.com/images.pricecharting.com/7dc569282cca19b11ffba3170deb24811645810fcc9b3922dead74d83064eb17/60.jpg
Oddish #97,$12.10,$26.99,$188.89,https://storage.googleapis.com/images.pricecharting.com/74ca14aea1f76bc82bd3d6cabe299613818792f93ef28a2e498773e6c65c74e0/60.jpg
Horsea #85,$7.29,$28.63,$173.29,https://storage.googleapis.com/images.pricecharting.com/8ac405a88af1ae90988291d7c8d9ddaf8d42e7f018759aab32f09bfebdf0b25f/60.jpg
Mankey #92,$11.48,$33.69,$70.31,https://storage.googleapis.com/images.pricecharting.com/aa9d2c0d2e92ad2524f2a315f7cd47cb06a72407d9bada62131a3280696ba5c0/60.jpg
Horsea [Reverse Holo] #84,$36.89,$110.00,$411.80,https://storage.googleapis.com/images.pricecharting.com/03b004f5d7b3f865cb2047a42ce9f8ecaffd259a511e19044496cfb2d872d5a9/60.jpg
Ampharos [Reverse Holo] #1,$39.99,$100.47,$119.39,https://storage.googleapis.com/images.pricecharting.com/82b2bdafcd2e2179df296b77cb2ff130717042ff995473d0568d7bf3037bb515/60.jpg
Quagsire [Reverse Holo] #30,$39.99,$77.50,$199.99,https://storage.googleapis.com/images.pricecharting.com/29d946d6506060cfccd66132772ef5849e2a8dd8bb8b8f9ae85f227e51a27040/60.jpg
Furret [Reverse Holo] #48,$71.00,$99.99,$150.00,https://storage.googleapis.com/images.pricecharting.com/d6a7f06fbeb8952d994fe27d4e0237cf7bb0330061fe6b8de727abcc8451f278/60.jpg
Energy Switch #120,$28.73,$22.00,$152.50,https://storage.googleapis.com/images.pricecharting.com/74027a925e106e2be4ac593a4f97575e0563c94c05f8603302bc75e9cf8d6767/60.jpg
Crystal Energy #146,$4.99,$37.00,$94.97,https://storage.googleapis.com/images.pricecharting.com/92ddde51d5f85c06d53f9a7863d2981d1f30dac1e2313e32a341bb8f44383945/60.jpg
Suicune [Box Topper] #8,$119.59,$316.50,"$1,691.00",https://storage.googleapis.com/images.pricecharting.com/852c15810c1a4b59fb8f753e4ee47d5cb4ceb7cd0f9bbd53eb38577b0fcdb5aa/60.jpg
Sentret #107,$5.65,$23.56,$65.00,https://storage.googleapis.com/images.pricecharting.com/7c12187a1afd46673a2636c43f76ba40f0cf9595654ecf54d43a54c6c1d5703e/60.jpg
Spinarak #111,$2.05,$15.86,$50.00,https://storage.googleapis.com/images.pricecharting.com/751763e6f23200c295fc5aeaf82e1d3fca73416f26408c4c98f03a5b2201fc73/60.jpg
Blister Pack,"$2,621.52",,,https://storage.googleapis.com/images.pricecharting.com/fd35a9d70a89720d38af409d076412ca46b3a985cab96eaf0e8268c4bfa91c6b/60.jpg
Miltank [Reverse Holo] #94,$36.99,$142.58,"$1,234.01",https://storage.googleapis.com/images.pricecharting.com/da173f4f146dcb60491b17f065b4f233c9a28179a7db2523e78b3418f943e040/60.jpg
Hitmonchan [Reverse Holo] #81,$27.50,$51.00,$976.91,https://storage.googleapis.com/images.pricecharting.com/b0fc4f2795e50eb2b9f328de872df1e83ea35274e19a30c6fa8f625d5575540b/60.jpg
Pokemon Park [Reverse Holo] #131,$28.99,$90.00,$661.62,https://storage.googleapis.com/images.pricecharting.com/0917e62744a92bb4d3176a5c367697ef0f4876f0c8a064fe33eb2dcb7b75e08d/60.jpg
Growlithe [Reverse Holo] #80,$37.32,$88.00,$399.99,https://storage.googleapis.com/images.pricecharting.com/923200549294204ac068f82d9d519a8174e589f417f6ad7bdc001485a96244f7/60.jpg
Kangaskhan [Reverse Holo] #88,$35.51,$89.31,"$1,150.73",https://storage.googleapis.com/images.pricecharting.com/b7ee81b59f56bdde2146e8d973d6bb7fd71734cae8e3dd00f7c4191fdbb051da/60.jpg
Blissey [Reverse Holo] #6,$12.81,$56.65,$189.80,https://storage.googleapis.com/images.pricecharting.com/lljkpynfnxealjck/60.jpg
Magneton #22,$10.37,$32.00,$97.00,https://storage.googleapis.com/images.pricecharting.com/7b705af2e18d610d46c204678d590cb91fd43b197a345cf92ff5bd857020eac3/60.jpg
Drowzee #74B,$4.33,$57.83,$150.00,https://storage.googleapis.com/images.pricecharting.com/b2ebqe77hk6yjohh/60.jpg
Onix [Reverse Holo] #98,$38.50,$98.28,"$1,200.00",https://storage.googleapis.com/images.pricecharting.com/xzphljdgnc3ateaz/60.jpg
Nidoking [Reverse Holo] #24,$25.33,$110.00,$602.88,https://storage.googleapis.com/images.pricecharting.com/d6dcaf73b3892f45630996a00bd9df517792821c065889aa30cb7fef6d47c6e3/60.jpg
Tyrogue #63,$23.69,$23.01,$53.01,https://storage.googleapis.com/images.pricecharting.com/f73fd3b0ebcb4f97cff429195fea7bf2f981e660a7bffc91c8082a7162720cda/60.jpg
Grimer [Reverse Holo] #79,$32.08,$165.00,$198.00,https://storage.googleapis.com/images.pricecharting.com/529670208c752d433ab9eafa2c9e778cd26ebfb2343b4ca6db30e91f05943746/60.jpg
Lickitung [Reverse Holo] #90,$74.02,$84.99,"$1,957.61",https://storage.googleapis.com/images.pricecharting.com/zdvinfztetuejor7/60.jpg
Togetic [Reverse Holo] #39,$34.75,$146.92,$157.50,https://storage.googleapis.com/images.pricecharting.com/256a943286a905d9be27920988408b3085ceaadf35b4a154b20884cb11a64c73/60.jpg
Porygon #103b,$4.99,$19.00,$140.00,https://storage.googleapis.com/images.pricecharting.com/97326bac8c6e3ea7000a29710bf00b50324ee16a73756a8a73b4d37be2456802/60.jpg
Tentacruel #38,$10.30,$28.02,$67.22,https://storage.googleapis.com/images.pricecharting.com/1693fb88098a9add5d2eb66a7a4941b363328ff7c288c84c3abd88c15dbab9f4/60.jpg
Marill #53,$19.19,$38.00,$104.38,https://storage.googleapis.com/images.pricecharting.com/1cabf6a3684cfacbbefa16189005e61826a39ef78ac2a943d6049d02159d3add/60.jpg
Azumarill #4,$17.24,$50.66,$93.00,https://storage.googleapis.com/images.pricecharting.com/f493ed0d3b25f13a1135bf128351401c50d03e40fad4f411d03094a20dc9048f/60.jpg
Hypno [Reverse Holo] #16,$32.30,$73.94,$137.13,https://storage.googleapis.com/images.pricecharting.com/j3ldbwlibjela45d/60.jpg
Ponyta #102,$4.99,$40.00,$107.41,https://storage.googleapis.com/images.pricecharting.com/d0ed2923460ce6bce539616c70ce304e6508b8ad96b637d91d0cf882811b60f0/60.jpg
Golduck [Reverse Holo] #50b,$21.06,$95.00,$700.20,https://storage.googleapis.com/images.pricecharting.com/a0a87df4114ef0b235d6122af810172d254ebc4f4c183a717bbe33e01bc9c1ae/60.jpg
Bellsprout #68,$5.72,$11.00,$58.05,https://storage.googleapis.com/images.pricecharting.com/7c1cb583dd6f7b41cbe1d00a9857a11ab6db889f79d8f5bda137dff62ea74ba9/60.jpg
Scizor [Box Topper] #7,$91.00,$224.50,$588.06,https://storage.googleapis.com/images.pricecharting.com/ee4ddc5513b1c59c7cf48e6887a4be0c6702892d7957dd5c70298cbbb8dd6474/60.jpg
Doduo #73,$3.99,$13.00,$31.37,https://storage.googleapis.com/images.pricecharting.com/e1c48692a07be585bf68b14d814d3dd3133bc2855078d06f32efeba18ef17af6/60.jpg
Mareep #93,$4.00,$24.00,$47.51,https://storage.googleapis.com/images.pricecharting.com/6b74bb531e717012d2e31ad6af56a2625ea699e4620548d6c1388a397a57110b/60.jpg
Aipom #67,$4.41,$20.00,$87.50,https://storage.googleapis.com/images.pricecharting.com/d4e6ae76151fa928eaa236e9c2fbe319e7ec47e42c84083c1a17e62d8b28d940/60.jpg
Tangela #112,$8.63,$29.97,$55.25,https://storage.googleapis.com/images.pricecharting.com/f4f2a40f460e611785361d7f8fdd746a1ebbdbaffd4719fe9c0a2a9aba680392/60.jpg
Magneton [Reverse Holo] #22,$25.67,$32.66,$217.50,https://storage.googleapis.com/images.pricecharting.com/q3n3yzxsacp4fjxr/60.jpg
Exeggcute #77,$4.93,$13.00,$77.77,https://storage.googleapis.com/images.pricecharting.com/396a06d0aaa28a8f245e1736d89f07a73f3b1eefd0383f5d08d90b48306040e0/60.jpg
Nidoran [Reverse Holo] #96,$34.00,$63.00,$232.25,https://storage.googleapis.com/images.pricecharting.com/483ca0cee297e2e317e2aec5503d6f60a344b7fd2c4b40c749a21dc70bcdd72d/60.jpg
Jynx #18,$19.88,$30.75,$139.97,https://storage.googleapis.com/images.pricecharting.com/26dd34807358eec14446da34b78e865499581e4e78c9fda269bd1eb40987e9ed/60.jpg
Flaaffy #47,$9.00,$24.00,$88.29,https://storage.googleapis.com/images.pricecharting.com/d12de114735118870110ff51b4a0f55d7b7c3361705d63a6e8a1477d4b8e23be/60.jpg
Nidorino [Reverse Holo] #55,$35.00,$81.25,$295.35,https://storage.googleapis.com/images.pricecharting.com/9d13fcf3f0ba3e6d7bbb785c2cd8cf2a9f18a271d4938b087fed30d6e7c222fc/60.jpg
Seadra [Reverse Holo] #58,$13.20,$112.57,$120.46,https://storage.googleapis.com/images.pricecharting.com/88b4a9812178b6a6113c74f419bffcea35aeb9881e105764a3304700c8b8850e/60.jpg
Chinchou #71,$2.92,$29.00,$61.71,https://storage.googleapis.com/images.pricecharting.com/ef01e0a43beae5a56503304c0704cba6fbe8583befa7ef4f737aceae52ca9d8a/60.jpg
Magnemite #52,$8.79,$25.00,$192.71,https://storage.googleapis.com/images.pricecharting.com/1a7932a5f75bf42be8ff57afccbe3d0d77c3df70d63e58a8589a999193b7e748/60.jpg
Chansey [Reverse Holo] #69,$25.67,$70.72,$474.47,https://storage.googleapis.com/images.pricecharting.com/e58508c79666f5b88e0094094358f68e862455cdf4026e6c2f19c52a22fad945/60.jpg
Hitmontop [Reverse Holo] #82,$18.87,$38.41,$166.32,https://storage.googleapis.com/images.pricecharting.com/19dbddf64b1d39b5bd0ce2bfd65dfa209e3266d7e89457c4499b6ff7adfec0fc/60.jpg
Muk [Reverse Holo] #23,$29.98,$70.53,$146.76,https://storage.googleapis.com/images.pricecharting.com/6f06a879577b0b2b5b7d4ade5cfc39039e40999075930f9c458faea3fb5de9e2/60.jpg
Hoppip #83,$6.95,$11.71,$37.59,https://storage.googleapis.com/images.pricecharting.com/0f42eb155a7303cbce15b28407856b48a5a635d977056ed20fb9b259b2180aba/60.jpg
Azumarill [Reverse Holo] #4,$20.08,$84.87,$130.50,https://storage.googleapis.com/images.pricecharting.com/74c23d508b82296a20ed419d24d0c274958ee6e1e34dfe506b9844eb19e262af/60.jpg
Primeape [Reverse Holo] #29,$45.00,$103.73,$517.98,https://storage.googleapis.com/images.pricecharting.com/pfd2oquof74swtqn/60.jpg
Horsea [Reverse Holo] #85,$16.31,$75.82,$200.00,https://storage.googleapis.com/images.pricecharting.com/78e8a37fab6b051b149d234cc945fcb36bce8e9abccf4d92075ed6b188abaa68/60.jpg
Smoochum #61,$8.99,$47.95,$180.78,https://storage.googleapis.com/images.pricecharting.com/b3342c1a7fd5682b510da2c055e788acfb56d4b5a6c3f08267b4c20398580a7d/60.jpg
Larvitar #89,$4.99,$50.00,$77.30,https://storage.googleapis.com/images.pricecharting.com/b6403429f553d80643efab15b83a1530cf40638321263683efc601690ea48a4e/60.jpg
Smeargle [Reverse Holo] #109,$33.85,$28.51,$387.50,https://storage.googleapis.com/images.pricecharting.com/6697cd5ccf96c3f78bc814529641ca5cb1f95543eda87fc295161ed74eb54c0a/60.jpg
Elekid #9,$10.99,$27.97,$71.00,https://storage.googleapis.com/images.pricecharting.com/4c5ef5aedcee4d979077c6501ee733ce4da9e8cf3c7bfec1ca1f033407200ffa/60.jpg
Larvitar [Reverse Holo] #89,$24.99,$64.66,$140.00,https://storage.googleapis.com/images.pricecharting.com/e1342c799791c956e758e5287c551bc09bfc3e50a131ed8d8a8e0b844ff8f24f/60.jpg
Paras #99,$4.99,$17.00,$32.53,https://storage.googleapis.com/images.pricecharting.com/44ab8e60b01aeb6de5195a4ad6ba1506fa94e5a5d63d538901cf6532f39cf99c/60.jpg
Remoraid #105,$2.63,$18.40,$75.00,https://storage.googleapis.com/images.pricecharting.com/41d6aa7aa50b23a143b041b92e7cded07e782e063c91080f7086af3447b4a968/60.jpg
Goldeen #78,$3.68,$15.81,$46.38,https://storage.googleapis.com/images.pricecharting.com/67ae21fac2e464a93aca7e49595197a9422714eed44bee1b48d49219f0be1b8b/60.jpg
Houndour [Reverse Holo] #87,$19.90,$58.61,$648.10,https://storage.googleapis.com/images.pricecharting.com/39f88ee115badaaa39706ce822e81141804b87b35e90f869b3fa458dbb216b2b/60.jpg
Donphan #7,$17.08,$16.49,$59.35,https://storage.googleapis.com/images.pricecharting.com/38bd9589c436f38c1f3dc3c4854e496fb716556a72b9eb3f4137911e7ce1b3be/60.jpg
Electrode #8,$7.74,$25.21,$99.99,https://storage.googleapis.com/images.pricecharting.com/6bfcf04616eae4af7c80c5a352b3e305ab8a0f3d35cccf08db621c1adadb878b/60.jpg
Sudowoodo #36,$21.20,$32.97,$117.50,https://storage.googleapis.com/images.pricecharting.com/66cafe89ece2501b95690addd0bd64697b1396f5efaf72342c0a3d8bd82fe8a6/60.jpg
Aipom [Reverse Holo] #67,$18.50,$77.86,$93.00,https://storage.googleapis.com/images.pricecharting.com/c59d44c88c897a1dcaf33aed5ef89df107c50f84341a369a895bac4b826bb59c/60.jpg
Porygon2 [Reverse Holo] #28,$30.00,$85.00,$800.00,https://storage.googleapis.com/images.pricecharting.com/cfdc3eb70b5c83bb9714654b574a9aef24dd9ca01ed8b7355de6b52da3c39623/60.jpg
Growlithe [Reverse Holo] #51,$56.03,$141.80,"$8,750.00",https://storage.googleapis.com/images.pricecharting.com/031b3d1454a52fe7e5f74b9e25da1dbc056e8f2a3f2d7f1aff43ff490fced211/60.jpg
Pinsir [Reverse Holo] #101,$27.23,$42.00,$445.00,https://storage.googleapis.com/images.pricecharting.com/ff98fc127ef5186bce847f72cdb8a673287fc7a71fc5b74d7b53d8d550bb3418/60.jpg
Porygon [Reverse Holo] #103a,$32.44,$64.99,$299.99,https://storage.googleapis.com/images.pricecharting.com/15666394e4209a760ca66d0fac6f9f9a5186a03609960dad21bcc337304959cf/60.jpg
Elekid [Reverse Holo] #9,$24.04,$82.31,"$2,050.50",https://storage.googleapis.com/images.pricecharting.com/430ad8342c087686525483517ddb07612af4511868c7208666c9f9ced0494503/60.jpg
Parasect #27,$11.16,$27.00,$37.80,https://storage.googleapis.com/images.pricecharting.com/3cddc976f4068485c1aed551a01385c62b85586b62e55d42da300421f230cc5c/60.jpg
Marowak [Reverse Holo] #54,$36.26,$70.00,"$1,192.67",https://storage.googleapis.com/images.pricecharting.com/31f2cf3b2e275431af44d274dc861ad449961e3d227d9ae934a078c01949e2cc/60.jpg
Voltorb #64,$6.28,$25.00,$34.33,https://storage.googleapis.com/images.pricecharting.com/ecc6e7f1f389ea08af56599776e2849354ca590ac89f16f508e00275d9dd5ad5/60.jpg
Exeggutor [Reverse Holo] #13,$29.13,$66.00,$529.54,https://storage.googleapis.com/images.pricecharting.com/sf37hoec6jy226my/60.jpg
Bellsprout [Reverse Holo] #68,$19.99,$35.48,$120.50,https://storage.googleapis.com/images.pricecharting.com/bzoxjjd3ms6vjhpm/60.jpg
Seaking #59,$12.49,$23.00,$296.62,https://storage.googleapis.com/images.pricecharting.com/559561bd8bcabd1d92d4ce034ed1f94cb816222bffd8c4ceef38f7705586c183/60.jpg
Tyrogue [Reverse Holo] #63,$30.78,$81.84,$171.50,https://storage.googleapis.com/images.pricecharting.com/xgo2int4vtx3ylj4/60.jpg
Lanturn #21,$20.00,$34.07,$53.50,https://storage.googleapis.com/images.pricecharting.com/a2522ff2c0774c814dfbd30cfa52abeb47ec71b5ffa3749b1323d620178c799c/60.jpg
Sudowoodo [Reverse Holo] #36,$26.72,$84.64,"$1,112.98",https://storage.googleapis.com/images.pricecharting.com/gtvnaayuu6vkoeim/60.jpg
Tentacruel [Reverse Holo] #38,$22.06,$51.17,$669.69,https://storage.googleapis.com/images.pricecharting.com/82e3c17454b6267c55a9075cad3858eb5aec6286dd00454fbaacf5849023cfcf/60.jpg
Vileplume [Reverse Holo] #43,$28.24,$84.99,$299.61,https://storage.googleapis.com/images.pricecharting.com/23d8bfb92e7305ea2fe4d5d333c2be694318fc7a541334e040355304838228c7/60.jpg
Marill [Reverse Holo] #53,$24.63,$89.47,$701.33,https://storage.googleapis.com/images.pricecharting.com/d89dea1bf0a3ae4337261d0e4810d1b35068293ecff287fe190b0eec2f580e94/60.jpg
Houndour [Reverse Holo] #86,$26.78,$51.72,$218.45,https://storage.googleapis.com/images.pricecharting.com/68c4a2064b296446aa60a7a6582f56c1764b975ef3a3519502a2be11e903ae60/60.jpg
Boost Energy #145,$4.41,$5.50,$100.71,https://storage.googleapis.com/images.pricecharting.com/988474264117ccd8fbd2da526464384e147eaa9f04aacbdf2b7d1bc599e4a237/60.jpg
Bellossom #5,$14.82,$23.95,$100.03,https://storage.googleapis.com/images.pricecharting.com/4fc01712e08a35b3127f3b5ece184572e0fd1d75877221c9adb6563b94a302a5/60.jpg
Jynx [Reverse Holo] #18,$23.73,$71.76,$113.25,https://storage.googleapis.com/images.pricecharting.com/k63fc7ebnvmhoeej/60.jpg
Rainbow Energy #144,$11.09,$15.00,$47.00,https://storage.googleapis.com/images.pricecharting.com/bd7bfbab45a7d3ddc0b98ce84dab159796d0e1b321c12be5865b6cedce3562bd/60.jpg
Lanturn [Reverse Holo] #21,$31.77,$56.50,"$1,159.51",https://storage.googleapis.com/images.pricecharting.com/4d8c3743e33ff6bc8a43109ade95486ecbf05ac38360ba152c69f69dac538e85/60.jpg
Octillery [Reverse Holo] #26,$19.99,$35.07,$315.00,https://storage.googleapis.com/images.pricecharting.com/v7sf2u3damfiqikj/60.jpg
Smoochum [Reverse Holo] #61,$20.00,$27.11,"$1,000.00",https://storage.googleapis.com/images.pricecharting.com/24322b1d90d4b136c537718db63b1583ff1dccee29b6cff1466d48ad59a50087/60.jpg
Voltorb [Reverse Holo] #64,$19.73,$54.99,$760.00,https://storage.googleapis.com/images.pricecharting.com/2bw6yhdvkyvaf4lf/60.jpg
Mankey [Reverse Holo] #92,$41.84,$60.00,$625.00,https://storage.googleapis.com/images.pricecharting.com/43942778e7ea232252337462aa7cf7334e1480c2c5c0e28502cb644fb4301c6f/60.jpg
Donphan [Reverse Holo] #7,$24.73,$65.00,$124.68,https://storage.googleapis.com/images.pricecharting.com/c9a02c8b9c71915a34db3f22c44b38df52605e61af33259938705d8fec087877/60.jpg
Electrode [Reverse Holo] #8,$17.48,$68.71,$106.08,https://storage.googleapis.com/images.pricecharting.com/1f249dacdfae442e98fa60e115a7799af774fe0d304da594bec8f58f5798617b/60.jpg
Bellsprout #45,$16.74,$27.61,$62.99,https://storage.googleapis.com/images.pricecharting.com/ad0d7cc877da31cac6c3a2b92103cb96e11db8fcc859e4e0c900f76291e6153a/60.jpg
Doduo [Reverse Holo] #73,$13.30,$55.44,$395.00,https://storage.googleapis.com/images.pricecharting.com/62abd1b743de2cbddc118eee1ca45d3816e57ddb558007a278b99297c505de7c/60.jpg
Sentret [Reverse Holo] #107,$19.08,$25.55,$545.68,https://storage.googleapis.com/images.pricecharting.com/cffef243eb5752487efde67b91c2146b711fe91dd3d2c87cd0e0d13e06ab4c98/60.jpg
Parasect [Reverse Holo] #27,$26.24,$59.86,$113.50,https://storage.googleapis.com/images.pricecharting.com/7861b0af18fec0ab87dbc6598fd52de5b12f5b3d0685b490608c1e203850a4ad/60.jpg
Vileplume #43,$13.45,$25.00,$67.06,https://storage.googleapis.com/images.pricecharting.com/7280969f43f020709373924319807371064b709bab760f12df4a8630157d07bd/60.jpg
Weepinbell #65,$9.99,$71.42,$180.00,https://storage.googleapis.com/images.pricecharting.com/504c23cc00de5ac797723c8d2be37c2075719e3fa6adba5fb39c0219370760ac/60.jpg
Chinchou [Reverse Holo] #70,$26.92,$39.98,$675.00,https://storage.googleapis.com/images.pricecharting.com/b3bf8e8dac0df423d990b39bd22572c65650885135a9361c9d87411c429aa2a1/60.jpg
Sneasel [Reverse Holo] #110,$25.99,$86.66,$200.00,https://storage.googleapis.com/images.pricecharting.com/306656cc666283746803d4ec24201426c6655c8a0bfbb636ae8d40af9aed8d7d/60.jpg
Lanturn #20,$12.99,$20.00,$43.50,https://storage.googleapis.com/images.pricecharting.com/883acf7462d2a9c33239695ace696361e6a1761460347bb77e01cc76c0036451/60.jpg
Seaking [Reverse Holo] #59,$17.90,$50.00,$140.50,https://storage.googleapis.com/images.pricecharting.com/9970a26d11d01d81bdea0ec9645cffde18073af18a0eae9b25b51f9316f517a9/60.jpg
Skiploom #60,$14.98,$10.27,$44.99,https://storage.googleapis.com/images.pricecharting.com/9c1d970a11c583a7048c488fc311f21ca5bc874f572b93f96afc8c4bfac4f4f8/60.jpg
Seer #133,$2.88,$7.93,$36.00,https://storage.googleapis.com/images.pricecharting.com/08c9ce7947d06200a68aa38913964624b7cc20c0683d05b1355afa4dfe5fb497/60.jpg
Warp Energy #147,$5.74,$12.93,$94.97,https://storage.googleapis.com/images.pricecharting.com/aad87b90929e27de64f4a5463ca24088d2ae4bc6f8a8fb93e183196264ff6295/60.jpg
Victreebel [Reverse Holo] #42,$19.04,$65.00,$364.46,https://storage.googleapis.com/images.pricecharting.com/770fa684120809df289ee46ee35994fefedf37f83b39e4c9ca01f5518bfd5192/60.jpg
Gloom #49,$21.49,$12.51,$99.99,https://storage.googleapis.com/images.pricecharting.com/d67f64c045ff08477748e48f0bba5215bf9eb726cc6060cd7f3d5471ec9ada39/60.jpg
Magnemite [Reverse Holo] #52,$22.47,$35.72,$230.22,https://storage.googleapis.com/images.pricecharting.com/43a101d1d694ff972471b27119a09cde33e7a21089e533101a07f82ec7090207/60.jpg
Victreebel #42,$10.31,$25.00,$76.38,https://storage.googleapis.com/images.pricecharting.com/eed727cc7f0abdd8f3fc8cf91e7a397247da0c4a8fbf8fea9447f04572e039d7/60.jpg
Juggler #126,$1.86,$18.00,$58.50,https://storage.googleapis.com/images.pricecharting.com/446dc6c1211af430280198d8eb8c716d9d8dd606a05cb9cb0c61df20fcd3fecf/60.jpg
Metal Cube 01 #129,$1.81,$4.50,$104.87,https://storage.googleapis.com/images.pricecharting.com/b0e6fd945af34e7f97a4158c33452953df32ee04bba1f06fd5c8ebc5869a61ab/60.jpg
Lanturn [Reverse Holo] #20,$20.33,$32.85,$425.00,https://storage.googleapis.com/images.pricecharting.com/hoj3lp7tbt322234/60.jpg
Gloom [Reverse Holo] #49,$32.66,$86.62,$416.04,https://storage.googleapis.com/images.pricecharting.com/82d8521c8d5848f82e60f9b816503a12ca985367d1822a4b10ef72df6eeeaf68/60.jpg
Ponyta [Reverse Holo] #102,$22.39,$64.67,$445.00,https://storage.googleapis.com/images.pricecharting.com/3cjrzgi7r5nfqppd/60.jpg
Energy Switch [Reverse Holo] #120,$50.00,$42.00,"$1,563.19",https://storage.googleapis.com/images.pricecharting.com/084dfc233f62e437c8f306ad453c1f23033b5583752aacd6e8ce12ab8c288154/60.jpg
Golduck #50a,$13.50,$22.28,$99.95,https://storage.googleapis.com/images.pricecharting.com/6028f1f7e9ec0e667423b11bbf9c0e4f6f55fb94314bd07d25c524468f6ff34e/60.jpg
Golduck [Reverse Holo] #50a,$19.99,$38.52,$600.00,https://storage.googleapis.com/images.pricecharting.com/18be15a767f35f32dc2cd2f178bca3d748761c9890b776e69ae27a0de7cdcad2/60.jpg
Pupitar [Reverse Holo] #56,$17.91,$44.95,$646.87,https://storage.googleapis.com/images.pricecharting.com/440a20bd84f7844fefe9c052039b2030807187e3e39e534bea15edb787b5f1f8/60.jpg
Hoppip [Reverse Holo] #83,$17.49,$19.00,$100.89,https://storage.googleapis.com/images.pricecharting.com/6e7c8794175cb4af04ddcfa4d2b2312d4ee1f66a61cd738155d909c278bd8f0d/60.jpg
Magnemite [Reverse Holo] #91,$18.27,$65.25,$372.00,https://storage.googleapis.com/images.pricecharting.com/440c2582d29e7807e6ec7f043579bd26bf35d8a3098555fd52c3087e07837e48/60.jpg
Voltorb #115,$3.00,$32.21,$45.00,https://storage.googleapis.com/images.pricecharting.com/46dfwsw4jjny7vv4/60.jpg
Exeggcute [Reverse Holo] #77,$24.99,$62.00,$253.08,https://storage.googleapis.com/images.pricecharting.com/ukufmjsivjv5xapg/60.jpg
Undersea Ruins #138,$3.66,$10.73,$56.54,https://storage.googleapis.com/images.pricecharting.com/1189c672adcf20c1414007c8ba69d51885b7e183a22ff6767495381d01ada0d6/60.jpg
Weakness Guard [Reverse Holo] #141,$24.11,$45.00,$379.46,https://storage.googleapis.com/images.pricecharting.com/ejbb7cma5h6cnn6x/60.jpg
Ariados [Reverse Holo] #3,$22.50,$53.29,$244.12,https://storage.googleapis.com/images.pricecharting.com/e3d09b21e8ccba95f98d004a85f4aa32becde5295e716290a924565d8bc6f93f/60.jpg
Octillery #26,$9.49,$32.03,$149.70,https://storage.googleapis.com/images.pricecharting.com/d79f54d17ff86bfad8df31407e46f62e3f7b3224e206e5e83d92b121a5c1dd15/60.jpg
Dodrio #46,$8.77,$21.73,$61.00,https://storage.googleapis.com/images.pricecharting.com/add712a4f5a1c5d5fbbed6fa328a28ca31378c89022dd2db9e0147904337437f/60.jpg
Metal Energy #143,$8.95,$27.02,$32.47,https://storage.googleapis.com/images.pricecharting.com/601093968aafa4d9907324df1acfbe08b23a9626ec3bee55c8922b63e61fe0f6/60.jpg
Boost Energy [Reverse Holo] #145,$9.93,$21.95,$105.59,https://storage.googleapis.com/images.pricecharting.com/b89fa5570370399bde60ad8d339d674b109da50398b8398a513d4301e3ec6b44/60.jpg
Rapidash [Reverse Holo] #31,$19.92,$68.46,$131.24,https://storage.googleapis.com/images.pricecharting.com/db563210c9a7520d1f7f6bbef22c5f876bba45a189d948d17f01a8ed548cfc3c/60.jpg
Flaaffy [Reverse Holo] #47,$16.00,$60.00,$799.00,https://storage.googleapis.com/images.pricecharting.com/fjkxu5cy4kzeg7mw/60.jpg
Tentacool [Reverse Holo] #113,$21.76,$41.38,$132.50,https://storage.googleapis.com/images.pricecharting.com/ab8a1977f8f226e6304e9141222ed25d89836261d951e3ea682e4486c96e2c51/60.jpg
Town Volunteers [Reverse Holo] #136,$60.00,$57.00,$90.00,https://storage.googleapis.com/images.pricecharting.com/zsgyowluh472rgnc/60.jpg
Darkness Cube 01 #119,$1.78,$8.50,$40.55,https://storage.googleapis.com/images.pricecharting.com/b787c7ba310320e4eb30722a563da1cc4584bfddc01c59d40370fb548c8ca87a/60.jpg
Kingdra [Reverse Holo] #148,,,,https://www.pricecharting.com/images/no-image-available.png
Bellossom [Reverse Holo] #5,$22.40,$55.46,$707.78,https://storage.googleapis.com/images.pricecharting.com/7juamubl4eesyj6e/60.jpg
Spinarak [Reverse Holo] #111,$17.17,$67.00,$503.37,https://storage.googleapis.com/images.pricecharting.com/cbc2346cb1477a9ff2a74b1dee149ba692ad006ae5ea34e97d9ed9f15d57230b/60.jpg
Ariados #3,$9.06,$17.19,$80.00,https://storage.googleapis.com/images.pricecharting.com/360c2d35d48c0d1dd6ef0cdd3038d2097ad99d6401ac46184e5f3085778c1977/60.jpg
Fire Cube 01 #122,$1.17,$21.33,$67.22,https://storage.googleapis.com/images.pricecharting.com/e943d86d16f2b13eb1ec0eb544f9853e687c52ae141510b842751b590adb2ed0/60.jpg
Lightning Cube 01 #127,$2.09,$5.00,$44.99,https://storage.googleapis.com/images.pricecharting.com/b30bcb76f0f958e73222da5e654a850bd7d995aa2eff8ebf7c2ee96e4d1e6d45/60.jpg
Traveling Salesman #137,$4.00,$9.00,$82.49,https://storage.googleapis.com/images.pricecharting.com/82fb6e3ae0369d532ff2d48276e55f852539d45956789aca43f4256a6467cc74/60.jpg
