Species,Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Squirtle,Squirtle #7,$4.80,$15.88,$47.64,https://storage.googleapis.com/images.pricecharting.com/kwo2ukltfpe5qmzm/60.jpg
Squirtle,Squirtle [Reverse] #7,$2.36,$13.34,$40.04,https://storage.googleapis.com/images.pricecharting.com/fe6es632zwun3mh2/60.jpg
Squirtle,Squirtle [Master Ball] #7,,,,https://storage.googleapis.com/images.pricecharting.com/fgxdbzi7q7ucrzqh/60.jpg
Doduo,Doduo #162,$4.75,$16.94,$50.87,https://storage.googleapis.com/images.pricecharting.com/bu23lyoetf7lasjx/60.jpg
Doduo,Doduo [Reverse] #84,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/wrqtkjixbhummn3m/60.jpg
Doduo,Doduo #84,$1.00,$12.05,$36.18,https://storage.googleapis.com/images.pricecharting.com/jcakx6v65xhtdh3s/60.jpg
Doduo,Doduo [Master Ball] #84,,,,https://storage.googleapis.com/images.pricecharting.com/6schs6sitm2hbiq6/60.jpg
Eevee,Eevee #133,$4.71,,,https://storage.googleapis.com/images.pricecharting.com/l57oedaivikqfomf/60.jpg
Eevee,Eevee [Reverse] #133,$3.13,,,https://storage.googleapis.com/images.pricecharting.com/fbrhezsbeob2myul/60.jpg
Eevee,Eevee [Master Ball] #133,,,,https://storage.googleapis.com/images.pricecharting.com/taz5p7lhsm7dekkc/60.jpg
Kabuto,Kabuto #140,$4.70,$16.69,$50.12,https://storage.googleapis.com/images.pricecharting.com/xphdo4xrbmja3q7y/60.jpg
Kabuto,Kabuto [Reverse] #140,$1.79,,,https://storage.googleapis.com/images.pricecharting.com/nobbd5jskkz4ckww/60.jpg
Kabuto,Kabuto [Master Ball] #140,,,,https://storage.googleapis.com/images.pricecharting.com/viaibcvnm5xfgpwc/60.jpg
Psyduck,Psyduck #54,$4.37,$16.47,$49.46,https://storage.googleapis.com/images.pricecharting.com/bh3m24rqqmytqfcp/60.jpg
Psyduck,Psyduck [Reverse] #54,$2.00,$12.91,$38.77,https://storage.googleapis.com/images.pricecharting.com/c5hdgv2qzwberjjy/60.jpg
Psyduck,Psyduck [Master Ball] #54,,,,https://storage.googleapis.com/images.pricecharting.com/4t2bj7owbtkmdpi5/60.jpg
Raichu,Raichu #155,$4.32,$16.32,$27.00,https://storage.googleapis.com/images.pricecharting.com/beo2d6xco7yv64oq/60.jpg
Raichu,Raichu #26,$3.00,$0.99,$38.75,https://storage.googleapis.com/images.pricecharting.com/d66haj5jhx5epqsc/60.jpg
Raichu,Raichu [Reverse] #26,$1.99,,,https://storage.googleapis.com/images.pricecharting.com/6utdk5ywspattvuv/60.jpg
Raichu,Raichu [Master Ball] #26,,,,https://storage.googleapis.com/images.pricecharting.com/ns4arafwsqcso4mo/60.jpg
Slowbro,Slowbro #80,$4.12,$16.01,$48.04,https://storage.googleapis.com/images.pricecharting.com/nchmpapkw357wahf/60.jpg
Slowbro,Slowbro [Reverse] #80,$2.49,$6.45,,https://storage.googleapis.com/images.pricecharting.com/o2625ppsqcfp5de6/60.jpg
Slowbro,Slowbro [Master Ball] #80,,,,https://storage.googleapis.com/images.pricecharting.com/rgoh7gfrgiki3hj7/60.jpg
Lapras,Lapras #131,$4.06,,,https://storage.googleapis.com/images.pricecharting.com/3hljkvnjnurwsyll/60.jpg
Lapras,Lapras [Reverse] #131,$2.09,$13.05,$39.15,https://storage.googleapis.com/images.pricecharting.com/i2zw7v74pw7gmv3i/60.jpg
Lapras,Lapras [Master Ball] #131,,,,https://storage.googleapis.com/images.pricecharting.com/ii4nxtfydto5xd3v/60.jpg
