Card Name,Ungraded Price,Grade 9 Price,PSA 10 Price,Image URL
Starmie #44,$9.76,$22.74,$74.99,https://storage.googleapis.com/images.pricecharting.com/43c0cdc2961bc73ff405471cb7b981be08ce80ec09f950d0c601cbafbf18f2e4/60.jpg
Piloswine [Reverse Holo] #24,$57.08,$62.75,$290.92,https://storage.googleapis.com/images.pricecharting.com/vlbsvdeu4tivofgc/60.jpg
Murkrow #79,$17.52,$41.00,$132.38,https://storage.googleapis.com/images.pricecharting.com/b6a959872012ddd58ac05d7a2627c575fd13db234a62e0dfd5ceff7abb8b8faf/60.jpg
Shuckle [Reverse Holo] #96,$77.61,$77.15,$149.13,https://storage.googleapis.com/images.pricecharting.com/d9b46e6e3ad1415c0faee9caecf5003f03bd919383322902217d62b27e1f6099/60.jpg
Venonat #112,$14.28,$34.25,$119.99,https://storage.googleapis.com/images.pricecharting.com/822294be1ec7148d92e84577f8fe41614655d4bb32e63b32d66cff85faf3309c/60.jpg
Mantine #77,$15.00,$22.93,$66.76,https://storage.googleapis.com/images.pricecharting.com/88067a88bb320587a7c62439fe1e0a8f054791673cc1c9168e6e2b5a451c38e4/60.jpg
Snubbull #101,$8.68,$20.00,$119.99,https://storage.googleapis.com/images.pricecharting.com/e7003938814d74df985581c1df7995956840034e2b21750bbea27d9f9de218f4/60.jpg
Rhyhorn #91,$9.14,$19.37,$53.00,https://storage.googleapis.com/images.pricecharting.com/75cd14c3db02ed7d6715cd15fab1f5a982ca2a67a73b6ea3ec370b857e9577ed/60.jpg
Kadabra [Reverse Holo] #69,$67.59,$150.00,$325.00,https://storage.googleapis.com/images.pricecharting.com/g62os2c4kksuydun/60.jpg
Piloswine #24,$35.86,$50.00,$92.55,https://storage.googleapis.com/images.pricecharting.com/4cef79ec0dab58fa4848df5df9a2da14cd3f3bebf14dda9a5b993fe3248b7399/60.jpg
Politoed #25,$30.73,$74.99,$85.35,https://storage.googleapis.com/images.pricecharting.com/75cb5cb910cce130f0a58e87930143b4947659cf0743bdfbdc6da8660c10cbf4/60.jpg
Gastly [Reverse Holo] #57,$85.00,$114.45,$386.00,https://storage.googleapis.com/images.pricecharting.com/fcb965a225c3a5aa1dd64a00d693231b643ac7f55cc91cb921543591adc5bae0/60.jpg
Nidoran #82,$17.13,$22.00,$37.47,https://storage.googleapis.com/images.pricecharting.com/4aaa22af3e272813a828805dfae220224229c778cc9d7e4fa81f0251070521ac/60.jpg
Sandshrew [Reverse Holo] #92,$76.04,$73.85,$195.78,https://storage.googleapis.com/images.pricecharting.com/ec01c3dc7267ca6de9b28f563e4bbb83aca434285e7f70f157c062ae9153273a/60.jpg
Magneton [Reverse Holo] #20,$30.80,$82.06,$244.00,https://storage.googleapis.com/images.pricecharting.com/42438640a50f0bc602f41374cb96b78b9ae6491d93b7a3d60d2b2af1946c4e11/60.jpg
Fisherman #125,$8.49,$32.38,$60.04,https://storage.googleapis.com/images.pricecharting.com/ea793a4460ae6120c3b8bc638280ffc792e31d367af6c6d9fa27c0af26e2a85c/60.jpg
Electrode [Reverse Holo] #36,$43.97,$99.99,$293.69,https://storage.googleapis.com/images.pricecharting.com/9bac6e4aea1555d0fed9169c785d6439135999346d55ee7803b8dd30cc23f894/60.jpg
Seel #94,$20.73,$100.00,$120.00,https://storage.googleapis.com/images.pricecharting.com/d4dc7c86d41166e38070839476a8ef0db7b7db71f6e4ef845caf0a5a8d3a7e48/60.jpg
Venomoth #111,$7.07,$34.00,$67.97,https://storage.googleapis.com/images.pricecharting.com/143174d1407cc22c957f440771c492a5360eff379f42b0505d7dff6f923976cd/60.jpg
Staryu #104,$21.75,$26.89,$76.50,https://storage.googleapis.com/images.pricecharting.com/481d5f7b5829f7070697ffa572fb0c3ad61a143521f9c9a3d467e41497cb638a/60.jpg
Nidoqueen [Reverse Holo] #22,$50.49,$89.99,$315.00,https://storage.googleapis.com/images.pricecharting.com/7d0ca751684ff1476a0cfbae3a1f2cb4acfc57f84831c0fbaaac394217bb4b1b/60.jpg
Machop #74,$9.00,$29.99,$35.00,https://storage.googleapis.com/images.pricecharting.com/7997756207c4ef6d44bfc7d59e43d6c41df5ebe6eef3e33bd81379725c42bbec/60.jpg
Cleffa [Reverse Holo] #48,$61.57,$78.50,$554.04,https://storage.googleapis.com/images.pricecharting.com/50c185e5108e61a29cb0877ce1ce2b503022e694f2be85b7e24172011974b739/60.jpg
Poliwhirl [Reverse Holo] #88,$78.73,$74.99,$847.50,https://storage.googleapis.com/images.pricecharting.com/qn32f7mjh7mx7fat/60.jpg
Omanyte #41,$12.75,$29.86,$75.00,https://storage.googleapis.com/images.pricecharting.com/a5fac2d32ee1c7db8fcddcb60154d6e404949c3ea5c8fa4c4d6583df0eba4914/60.jpg
Buried Fossil #47,$17.34,$66.00,$77.50,https://storage.googleapis.com/images.pricecharting.com/dd6df09a692562cbba66abd48914610de57a48947da57039c43250d6a3105260/60.jpg
Granbull #61,$11.77,$29.50,$51.00,https://storage.googleapis.com/images.pricecharting.com/6dbd9acbb705b211594180ea64db6c80a6028cb59e86f967647f44ff6d41e8ce/60.jpg
Wobbuffet [Reverse Holo] #45,$30.14,$81.77,$335.00,https://storage.googleapis.com/images.pricecharting.com/e33b9ee23136ed364d7e6070e483428b37915752cf84b0038077f4d08b435857/60.jpg
Crobat [Box Topper] #10,$174.96,$317.75,$867.63,https://storage.googleapis.com/images.pricecharting.com/corrdgpxhwswfwthdfrc/60.jpg
Heracross [Reverse Holo] #64,$45.87,$116.90,$265.00,https://storage.googleapis.com/images.pricecharting.com/21985b252a327de213b387f7daa0d449d741e02c2e2c6937acfd41229fa4cbe6/60.jpg
Dewgong #7,$24.00,$39.00,$72.51,https://storage.googleapis.com/images.pricecharting.com/fed6e6605d1c530e1a3f7844cb0053413a1fb87974005f5faeede24d32dc646f/60.jpg
Omastar [Reverse Holo] #23,$33.82,$66.66,$567.50,https://storage.googleapis.com/images.pricecharting.com/f4b1ec6afe4342dafd204266cf4e969d974d9bd798df5bb435af6f5a18a2dcb4/60.jpg
Kabuto [Reverse Holo] #37,$74.21,$54.00,$136.36,https://storage.googleapis.com/images.pricecharting.com/e0190d828827df02d213904a17e79e00513a2dbf49e1da202a22deac49e3cca1/60.jpg
Igglybuff #67,$21.49,$27.00,$65.00,https://storage.googleapis.com/images.pricecharting.com/1efdad447e8d9e93085b05cf98eea3bd1546bc246971985244578e9708329ab7/60.jpg
Beedrill #5,$22.31,$52.63,$97.69,https://storage.googleapis.com/images.pricecharting.com/be3cb42e97857f403e11a32b4e4e1db2e9288ff3f3c35ad86ae6d9754f42f09e/60.jpg
Crobat [Reverse Holo] #6,$53.01,$130.63,$146.81,https://storage.googleapis.com/images.pricecharting.com/5ft3wyapuueoeybw/60.jpg
Nidorina #83,$7.85,$19.94,$82.76,https://storage.googleapis.com/images.pricecharting.com/ca2ea054ebc7e2d224d86ff2e190e0cac7969dc67ffb229d3e8f10297416b6ef/60.jpg
Skarmory [Reverse Holo] #97,$45.00,$72.49,$225.00,https://storage.googleapis.com/images.pricecharting.com/73cclr3gpeerxsb5/60.jpg
Farfetch'd #55,$29.98,$48.37,$155.00,https://storage.googleapis.com/images.pricecharting.com/866e8acc0a23eb24040bf8032cb96ae40b908d8d5f153d0bab5ec08a52d5220a/60.jpg
Girafarig #58,$10.85,$33.22,$43.91,https://storage.googleapis.com/images.pricecharting.com/622cd3bd689519521a0c7f8ae1911984d3fa0efd52ccf36fd151af468ea4f70b/60.jpg
Houndour [Reverse Holo] #66,$48.12,$80.21,$325.00,https://storage.googleapis.com/images.pricecharting.com/faotduzb2hs7iuns/60.jpg
Stantler #102,$6.61,$12.00,$122.24,https://storage.googleapis.com/images.pricecharting.com/11bd4cac904a9b294fa6f7b9ddc20c0c01c5f907c330314b141d73c6cf7c75be/60.jpg
Ledian #15,$14.00,$32.97,$40.00,https://storage.googleapis.com/images.pricecharting.com/6d24645787b6f5566e54736975207c9b9868f8212e251cd09c9aa81016783b1b/60.jpg
Seel [Reverse Holo] #94,$37.19,$59.59,$245.05,https://storage.googleapis.com/images.pricecharting.com/f5a53ce5ceafd822bd1ca9583692880e3852a62b9c91dd07fe40cc96549f6828/60.jpg
Teddiursa [Reverse Holo] #109,$46.56,$150.00,$350.00,https://storage.googleapis.com/images.pricecharting.com/753c1b334bca596f309281e6764d2b687a8904accc5d852cda02be762623a035/60.jpg
Magcargo #17,$16.50,$27.50,$97.69,https://storage.googleapis.com/images.pricecharting.com/bb83f2667d71cdada54df5ba535be36360077552832d6d7dad7c3b806c542edf/60.jpg
Noctowl [Reverse Holo] #40,$33.80,$95.45,$561.00,https://storage.googleapis.com/images.pricecharting.com/ce32cf4bfc6b9aec4c3d1fc12c9b768e2cafbc5212fe255bf5f2634e0038294f/60.jpg
Omanyte [Reverse Holo] #41,$22.50,$79.00,$254.81,https://storage.googleapis.com/images.pricecharting.com/7797033a7011cb6e0f53302e1df2f32a7ed0dcaa46a32b3dfe67e17894c246a3/60.jpg
Dugtrio [Reverse Holo] #52,$37.32,$55.12,$192.76,https://storage.googleapis.com/images.pricecharting.com/1a2306c8a354853ef13b37f9c85ca967b1af8241408a03c6ab5a2c1074bac48b/60.jpg
Raticate #89,$8.02,$22.00,$83.00,https://storage.googleapis.com/images.pricecharting.com/dff878fbf5d4916dfe730d6624e06a3ae2b7b3c2691860dc38994b448bc9132b/60.jpg
Beedrill [Reverse Holo] #5,$41.34,$67.95,$261.00,https://storage.googleapis.com/images.pricecharting.com/zauilvem4ouenh76/60.jpg
Hoothoot #65,$12.29,$18.99,$72.63,https://storage.googleapis.com/images.pricecharting.com/280a9017f95b9528426e9d409e9bcba492be69799ded570d9a2e1be44877863f/60.jpg
Ursaring [Reverse Holo] #110,$67.02,$70.16,$587.99,https://storage.googleapis.com/images.pricecharting.com/f33256784c2fa7ae995d445e2e2b0d0f15f0706cbd27ff03d745141680015344/60.jpg
Growlithe [Reverse Holo] #62,$59.40,$123.20,$360.41,https://storage.googleapis.com/images.pricecharting.com/jjb5esrf6l3a5v6c/60.jpg
Zubat [Reverse Holo] #118,$46.09,$50.61,$85.75,https://storage.googleapis.com/images.pricecharting.com/fa1e6c83db60c1ce6248b2cbec21ddeffb86769cac1d480dd13aab071973ce5b/60.jpg
Rhydon [Reverse Holo] #29,$46.18,$105.66,$499.88,https://storage.googleapis.com/images.pricecharting.com/601e159ea33f503e8426d423eaeeaa15552b58ab4bacf04631e4ebcc57b782b5/60.jpg
Heracross #64,$16.00,$37.00,$206.88,https://storage.googleapis.com/images.pricecharting.com/37a3063bb919d55aebb82d267349fd4ab417979a2448ad68313add9c2955ebdc/60.jpg
Magnemite #76,$5.00,$23.97,$80.20,https://storage.googleapis.com/images.pricecharting.com/e0a944b5cf06567814ea15a79ac739742ffba7d71f7903c88fa1dcff79097a9b/60.jpg
Murkrow [Reverse Holo] #79,$66.00,$82.56,$456.89,https://storage.googleapis.com/images.pricecharting.com/dljlra3aayttfain/60.jpg
Zubat #117,$18.15,$56.43,$68.00,https://storage.googleapis.com/images.pricecharting.com/d67e1b2ac6cb5e654d0d90ccada433e648e01232a63079001dbcef0394ad8bc3/60.jpg
Nidoqueen #22,$31.72,$38.69,$90.61,https://storage.googleapis.com/images.pricecharting.com/a6d51df31dc55201de34fd274b8342d3358a37aaddc6376a461308b492adada8/60.jpg
Xatu [Reverse Holo] #35,$37.89,$74.51,$200.59,https://storage.googleapis.com/images.pricecharting.com/fc342f3ab76646a63982ea265d7782d54ba9ef70deaaaeb9292390cd600130a9/60.jpg
Farfetch'd [Reverse Holo] #55,$58.04,$112.42,$590.54,https://storage.googleapis.com/images.pricecharting.com/68c73668608402662c06bcf6ee9cd81080293cd71f11ad06f5baa067eaa5e3af/60.jpg
Sandslash #93,$10.99,$23.00,$48.77,https://storage.googleapis.com/images.pricecharting.com/9916296543b298fa88924447b730aab8dcc1f7192e743aab7c9e931e9a1acf1b/60.jpg
Weedle #114,$22.74,$39.99,$116.26,https://storage.googleapis.com/images.pricecharting.com/72f7f97473d90dffc6d446a2814c259f6ad5fe2fe60fa509106719af8cc9c19e/60.jpg
Zubat #118,$21.97,$28.50,$55.00,https://storage.googleapis.com/images.pricecharting.com/08b48ca549b6cde0e63a0e6b5cab9172886df704273b2f3f0e52f1b4f735dc4d/60.jpg
Desert Shaman #123,$19.86,$28.13,$97.38,https://storage.googleapis.com/images.pricecharting.com/0650126c67da4d48441321f5f595c571fc1215da1ba840909edb61a6dc421e92/60.jpg
Misdreavus [Reverse Holo] #39,$34.95,$66.95,$133.50,https://storage.googleapis.com/images.pricecharting.com/80bab3d71a361a19cb67047ef518ece6d46d6694fd8233db5bf258d6958cb5a5/60.jpg
Magneton #20,$19.00,$32.13,$120.00,https://storage.googleapis.com/images.pricecharting.com/116be550cecbf89f7345e469e7e091931dbf0e22f31e01da70ae483c7040367c/60.jpg
Weedle [Reverse Holo] #114,$46.53,$90.04,$136.56,https://storage.googleapis.com/images.pricecharting.com/7eff2981ad63a238c1837bfdf9e5319bf278249f86ebee4322abeb0f2500a352/60.jpg
Underground Expedition #140,$8.64,,,https://storage.googleapis.com/images.pricecharting.com/e5c1d156274df926ab62476406a2b073ef0915db3e638c164b2d78fc106f3210/60.jpg
Forretress #9,$11.50,$29.00,$93.57,https://storage.googleapis.com/images.pricecharting.com/90217bd8642ccdf0d871390f41546a453f0d7e19a6bd9160ac9a941ae990c37a/60.jpg
Piloswine #43,$5.99,$17.75,$68.55,https://storage.googleapis.com/images.pricecharting.com/2a75b7cd92263c4f6a54e88ad97fc264e547ed9544f302d0ea5389404fc659f2/60.jpg
Staryu [Reverse Holo] #104,$42.69,$89.21,$399.99,https://storage.googleapis.com/images.pricecharting.com/b7seb2c2n4drxrkw/60.jpg
Ledian [Reverse Holo] #15,$26.81,$59.82,$192.75,https://storage.googleapis.com/images.pricecharting.com/0850279ccf26d649a46108702f8f034016bc90a3dc7ac4e3504397462fa9f42d/60.jpg
Magcargo #18,$15.88,$25.87,$108.35,https://storage.googleapis.com/images.pricecharting.com/b68159fac44ae703c5e1ae91f14168b4d9998cd29fab391a4ec8090370f5f29a/60.jpg
Gligar #59,$7.99,$34.99,$115.50,https://storage.googleapis.com/images.pricecharting.com/11da6e1d0e3a3b65cde7a94deef6bd9b0641f4d9affcc421e162b492cc0f1dfd/60.jpg
Machoke [Reverse Holo] #38,$39.99,$75.63,$590.00,https://storage.googleapis.com/images.pricecharting.com/xvh2otdlnmcopl4d/60.jpg
Seel [Reverse Holo] #95,$48.54,$56.40,$164.51,https://storage.googleapis.com/images.pricecharting.com/850fd44e03573f5e3c5704e3e143c1ea7843689d93c0b9311d8e88f68530391d/60.jpg
Sunflora #105,$8.04,$18.00,$58.75,https://storage.googleapis.com/images.pricecharting.com/08548c9c786e0768fa8ffa7306853d8a4343844129271fc338b3398d76118edb/60.jpg
Miracle Sphere #129,$2.81,$19.99,$39.99,https://storage.googleapis.com/images.pricecharting.com/c3e3d162a7feb42b82d59105df93dbfb4fbda2a3c964e9a785b7117e2d22653c/60.jpg
Magcargo [Reverse Holo] #18,$27.50,$66.68,$349.36,https://storage.googleapis.com/images.pricecharting.com/qul5gnpnhc4icdso/60.jpg
Magneton [Reverse Holo] #19,$35.94,$91.73,$272.51,https://storage.googleapis.com/images.pricecharting.com/ds4upkvoqjlyudty/60.jpg
Persian [Reverse Holo] #42,$41.50,$56.23,$430.98,https://storage.googleapis.com/images.pricecharting.com/j7i45ysvhgoh42c5/60.jpg
Forretress #56,$5.98,$36.58,$40.00,https://storage.googleapis.com/images.pricecharting.com/ef38bbefb96dce6535c9235fa3fb70f1d0c890d07aee68d569068e7462c8f870/60.jpg
Rhyhorn [Reverse Holo] #91,$28.57,$68.34,$201.99,https://storage.googleapis.com/images.pricecharting.com/172a65fd821b72367c178caa02542d27b3b61b29f34d808809aaac015eb9a49d/60.jpg
Oracle [Reverse Holo] #138,$34.93,$199.99,"$1,000.00",https://storage.googleapis.com/images.pricecharting.com/mvmzloajjdprrul5/60.jpg
Retro Energy #144,$6.38,$21.00,$62.19,https://storage.googleapis.com/images.pricecharting.com/2e1d0012ad438eb190f4eb6b884f4875e7431ba0e86f48fd595744c80f0a8f24/60.jpg
Diglett [Reverse Holo] #50,$48.00,$124.00,$172.95,https://storage.googleapis.com/images.pricecharting.com/c7a8d04bd981ebff4bce36eeafdd0c97a0eaa469ec207f653f7b5c7ef15a6303/60.jpg
Nidoran [Reverse Holo] #82,$32.59,$60.49,$325.00,https://storage.googleapis.com/images.pricecharting.com/26e89fc36c50aeaa9092df107c38d0e18aea45d76ffc6e2b290bc23c63649775/60.jpg
Weedle #115,$18.79,$26.73,$51.81,https://storage.googleapis.com/images.pricecharting.com/66b5f539ade1c18e58c909317e190d176b8da34ed1dc6a942cc0eb9d8dc5a1a2/60.jpg
Relic Hunter #120,$10.73,$29.40,$64.00,https://storage.googleapis.com/images.pricecharting.com/1455bc7c70d50dd0a761b8a4ec5f471055cca1a27f05de6d89136ca81f2d1d85/60.jpg
Natu [Reverse Holo] #80,$30.00,$82.06,$203.97,https://storage.googleapis.com/images.pricecharting.com/gbvogtdheqfhohb4/60.jpg
Slugma #98,$8.99,$35.00,$69.95,https://storage.googleapis.com/images.pricecharting.com/bc6dfc8fe90a8f9817653367fc93bb31551f8fc7af65c10163d176f76be946f1/60.jpg
Fast Ball #124,$8.40,$31.48,$75.01,https://storage.googleapis.com/images.pricecharting.com/89aecdf06494b2cbdf3fbb9f38e1f7a09b165f4281a43f27057a6ce6911cc796/60.jpg
Kakuna #70,$7.19,$39.99,$48.00,https://storage.googleapis.com/images.pricecharting.com/2875245abbcaf791b8c05560abf476840331604c537492dad9d8a4e586765b43/60.jpg
Nidoran #81,$19.99,$75.84,$360.00,https://storage.googleapis.com/images.pricecharting.com/73b6b6a63f629cd9f55426aa6c73bce28a5c16f2f1899b1782ab02a3c64742fa/60.jpg
Swinub [Reverse Holo] #108,$29.00,$66.63,$167.50,https://storage.googleapis.com/images.pricecharting.com/197dc48b35adb7327416324446135c821e97fd178a48db71bc2c9d55b66ede22/60.jpg
Magcargo [Reverse Holo] #17,$30.80,$64.90,$172.73,https://storage.googleapis.com/images.pricecharting.com/3fbca6cfd83229a5d628427067d75415e35c198a015ae6f24704009794050f83/60.jpg
Machop [Reverse Holo] #74,$26.18,$55.03,$214.50,https://storage.googleapis.com/images.pricecharting.com/997472e2c3de73874143e8d49e4d89d2f08535ec1ae172f0706d365d28fd821e/60.jpg
Miracle Sphere #130,$3.24,$20.00,$34.20,https://storage.googleapis.com/images.pricecharting.com/a92614c0ac57e4451d5fb7f4cb1f5d6a5348beefb819d700e3b00562272c4767/60.jpg
Miracle Sphere #131,$3.81,$10.50,$50.01,https://storage.googleapis.com/images.pricecharting.com/641766f90ba11a42351756d953005fb532c45f9b3f7e099acc2a6a8ab2b68b01/60.jpg
Dewgong [Reverse Holo] #7,$36.88,$67.09,$200.50,https://storage.googleapis.com/images.pricecharting.com/ff7c064b7c45e82a1afdf07f5f9319b4c675e9d368b8772bc527af64c355c89d/60.jpg
Golbat [Reverse Holo] #60,$64.46,$102.00,$223.74,https://storage.googleapis.com/images.pricecharting.com/djm3xlbyptmy6zwh/60.jpg
Ledyba #73,$15.89,$33.55,$52.25,https://storage.googleapis.com/images.pricecharting.com/831ad237e10cdc9cdcb983969371266bc822c3982f4fe2aaa0723967f8b6670f/60.jpg
Staryu [Reverse Holo] #103,$40.72,$69.99,$131.38,https://storage.googleapis.com/images.pricecharting.com/j24b6tkedq373rxe/60.jpg
Swinub [Reverse Holo] #107,$35.35,$85.00,$212.17,https://storage.googleapis.com/images.pricecharting.com/a28b1a9c8ddd8ed55ff1f60c65d8fc637e1fe19f64bd084562483971879e0ec8/60.jpg
Slugma #99,$21.52,$34.22,$50.00,https://storage.googleapis.com/images.pricecharting.com/da1f5e7d27fe6aeb0ae827d241ddce3e0d0a224147af7d673a7f7e55d3c9ee3b/60.jpg
Swinub #108,$16.12,$25.00,$54.11,https://storage.googleapis.com/images.pricecharting.com/1238875585cdf79a89c42b3ffd1326a7bbf9353cd43366fee05e5d27fdf6acc5/60.jpg
Mystery Plate [Reverse Holo] #135,$31.48,$58.35,$425.00,https://storage.googleapis.com/images.pricecharting.com/5a9d34a85832a8a7c2e7b8ca0beac6473b18a0403c80056bbbe2d38988694996/60.jpg
Starmie [Reverse Holo] #44,$29.55,$92.78,$187.12,https://storage.googleapis.com/images.pricecharting.com/9faf53607498e809854d4b4b516d8a286d412be656323e48d63654f248d993d6/60.jpg
Granbull [Reverse Holo] #61,$37.00,$80.50,$303.97,https://storage.googleapis.com/images.pricecharting.com/q2ssrp7o67lszjto/60.jpg
Hoothoot [Reverse Holo] #65,$31.65,$104.67,$445.00,https://storage.googleapis.com/images.pricecharting.com/7f8cef2d82a95c2996753448cb111e067bd904db207a30f817e6e95c438c3bb6/60.jpg
Ledyba [Reverse Holo] #73,$32.50,$55.25,$136.50,https://storage.googleapis.com/images.pricecharting.com/dypihjvlr27465j6/60.jpg
Venomoth [Reverse Holo] #111,$31.05,$55.86,$174.78,https://storage.googleapis.com/images.pricecharting.com/mpbykzjg3dapl7u2/60.jpg
Underground Lake [Reverse Holo] #141,$28.17,$55.58,,https://storage.googleapis.com/images.pricecharting.com/9719ef1b27fd8c0e1b4be8f1c042e7d7fd9577988335a791a613752c4bcf7a1f/60.jpg
Bounce Energy #142,$4.75,$15.00,$88.44,https://storage.googleapis.com/images.pricecharting.com/8c42cd4993a23e53535a9f623a66e1c29a4d30a4ae3935678318e4e046e06d53/60.jpg
Mantine [Reverse Holo] #77,$32.10,$36.74,$334.63,https://storage.googleapis.com/images.pricecharting.com/8a43da72a64c56b3346463eb258ad1db3a100a7e5963257e9c4a26affbafe185/60.jpg
Seel #95,$14.00,$18.12,$145.00,https://storage.googleapis.com/images.pricecharting.com/9e525784a457450657127c24ef770a0d4de99eac934637f6872f80e8852a8ee4/60.jpg
Slugma [Reverse Holo] #98,$31.11,$54.39,$143.50,https://storage.googleapis.com/images.pricecharting.com/c1498527e13cbc63f35ad5a1bc5c09a033c5e48ec420ace73095e3deffdc2d6b/60.jpg
Mystery Plate #134,$5.00,$10.48,$94.84,https://storage.googleapis.com/images.pricecharting.com/d2648c8b4f702d028a1e03936523532a3db8aea9df0552e9cb28f43d35deac0e/60.jpg
Delibird [Reverse Holo] #49,$39.13,$59.27,$351.00,https://storage.googleapis.com/images.pricecharting.com/3213c08db3bad56300bee38d1dde9a85389c04868021687fb58525d6504d3195/60.jpg
Sandslash [Reverse Holo] #93,$40.51,$75.00,$177.50,https://storage.googleapis.com/images.pricecharting.com/33d7ac0a5959191b6636dfe5f2cddd20d8c2bf39d0ff9d8c19cc37d933733d48/60.jpg
Yanma #116,$6.99,$32.50,$40.91,https://storage.googleapis.com/images.pricecharting.com/72359c2b15002461646e0494c1f7f0007ca79bc9ff2a09370df6973a4a214692/60.jpg
Dunsparce [Reverse Holo] #53,$62.58,$74.06,$140.26,https://storage.googleapis.com/images.pricecharting.com/dad6f25554ce6902fdab6ec19a731247312c765a2fc6c517bc666b0c3a90cf6e/60.jpg
Venonat [Reverse Holo] #112,$29.95,$60.26,$189.99,https://storage.googleapis.com/images.pricecharting.com/g3jpvct3edzmrlyz/60.jpg
Ledyba #72,$13.38,$31.00,$122.27,https://storage.googleapis.com/images.pricecharting.com/9cf738d4145959a6a9892c8436fac2e300603a071d1072d4f2710c0f3ad7fa6b/60.jpg
Stantler [Reverse Holo] #102,$25.00,$44.00,$340.00,https://storage.googleapis.com/images.pricecharting.com/7b71babccace91b75cf240f2519969261434c19203d3b7c38907afc03d1ff44e/60.jpg
Sunflora [Reverse Holo] #105,$37.75,$77.89,$166.19,https://storage.googleapis.com/images.pricecharting.com/i57yh466bfzdqwh4/60.jpg
Sunkern #106,$7.08,$20.74,$57.42,https://storage.googleapis.com/images.pricecharting.com/101737477cb6f464b468387032939584a9ba8cfdeab56fcd667337ffaa19dbcd/60.jpg
Mirage Stadium #132,$6.99,$48.67,$170.50,https://storage.googleapis.com/images.pricecharting.com/da6bc9b4ff0b8002dde51d5061747934bb61556ccd66b4102680f5df0ba89ac6/60.jpg
Underground Expedition [Reverse Holo] #140,$17.99,$65.89,$425.00,https://storage.googleapis.com/images.pricecharting.com/corr4tyz3wtfwrwowdqs/60.jpg
Pineco [Reverse Holo] #86,$19.12,$44.99,$272.33,https://storage.googleapis.com/images.pricecharting.com/78e80d5cd80eb2cfe5e182d7b7a488baf86ab945f18e0950e7a2dfb2e01b3ed1/60.jpg
Rattata [Reverse Holo] #90,$27.77,$67.95,$303.99,https://storage.googleapis.com/images.pricecharting.com/03410edb34a28596d02b944b65ae09e00a5034aadf9d9477e19cd956ccee90ae/60.jpg
Slugma [Reverse Holo] #99,$35.00,$62.63,$318.80,https://storage.googleapis.com/images.pricecharting.com/4af0b6e7c1ac99afdca13f07e01df0e93e0b49bc4b84c84cd8676bd0a3a44df1/60.jpg
Yanma [Reverse Holo] #116,$30.00,$64.95,$535.00,https://storage.googleapis.com/images.pricecharting.com/62c6429791b5f84aba0eefbcaf2717e5c64dd8687f3b037ac60011cdd90639d6/60.jpg
Star Piece #139,$7.99,$23.57,$39.72,https://storage.googleapis.com/images.pricecharting.com/ad0080f37558c44ada905306ea1faec7f5b017c52de9bbc48a92eda815aa85f9/60.jpg
Magnemite [Reverse Holo] #76,$26.72,$53.70,$96.28,https://storage.googleapis.com/images.pricecharting.com/d7901c5390bb5543fe86d31e8494816da2685c316f65ddbc2aa630c64a667875/60.jpg
Pineco #85,$7.66,$44.00,$83.44,https://storage.googleapis.com/images.pricecharting.com/d94a1d49f5c7c4d1e8b802de9197029d3de31a91be296b67c5a801c4f9c0bad9/60.jpg
Apricorn Maker #121,$8.15,$14.83,$37.82,https://storage.googleapis.com/images.pricecharting.com/1678ad58a46e8cfba1a6ca78e8a7e452922b5b02edfc3bff3050cc27a5c8ce0e/60.jpg
Cyclone Energy #143,$5.29,$13.00,$51.88,https://storage.googleapis.com/images.pricecharting.com/ba6b1b6233e86b952ec88ace14eca6a4ad9b674d209bf7c739ab4f696e56624d/60.jpg
Nidoran [Reverse Holo] #81,$28.50,$69.95,$285.90,https://storage.googleapis.com/images.pricecharting.com/cd7dc4c010ca335d154b10567169ba45f553104be08db3f146ab3242bfde94d7/60.jpg
Snubbull [Reverse Holo] #101,$25.00,$53.10,$795.49,https://storage.googleapis.com/images.pricecharting.com/e5da31c1ec65c177cb7db9b385cd691ab4a73b47acf7b3f8ea6972995921eeb5/60.jpg
Apricorn Maker [Reverse Holo] #121,$25.40,$54.79,$220.00,https://storage.googleapis.com/images.pricecharting.com/7c40c52bdc79463ac06796dd6f02b6ce749b59d38e6e001981ddfdfc03b1c8cc/60.jpg
Underground Lake #141,$4.99,$20.39,$41.00,https://storage.googleapis.com/images.pricecharting.com/ca8a0a6f0d94df352ae96d597acc4bce4ffd8efb926be5d1da87184ef953a2e7/60.jpg
Bounce Energy [Reverse Holo] #142,$30.42,$34.02,$931.93,https://storage.googleapis.com/images.pricecharting.com/210f9c2e4fdf50f39d4da12e5b2436afbe179ec46e59f43dc0a572b5186620c1/60.jpg
Nidorina [Reverse Holo] #83,$32.94,$66.60,$287.93,https://storage.googleapis.com/images.pricecharting.com/47803624d821a3044a893132a81554bcf3b2f9adcb14e368aee207b9ee85f803/60.jpg
Pineco #86,$8.29,$31.69,$33.62,https://storage.googleapis.com/images.pricecharting.com/747423a8449b213585905af9dc692eb82452cbbb34c335a15dd6975e17debdbb/60.jpg
Poliwag [Reverse Holo] #87,$51.00,$75.09,"$1,595.13",https://storage.googleapis.com/images.pricecharting.com/9c9fd89e3bd5d875644d45e8dc884b7d5f0e28c871f5633cdbcce8653ab15964/60.jpg
